point_index,coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude
8973,utm50n_500m_x1135_y-8475,1135,-8475,567750.000000003492,4237749.999999999069,117.774668452426,38.285262156915
8974,utm50n_500m_x1135_y-8476,1135,-8476,567750.000000002794,4238249.999999999069,117.774716348913,38.289767972871
8975,utm50n_500m_x1135_y-8477,1135,-8477,567750.000000003260,4238749.999999999069,117.774764256095,38.294273785306
8976,utm50n_500m_x1135_y-8478,1135,-8478,567750.000000002794,4239249.999999998137,117.774812173975,38.298779594220
8977,utm50n_500m_x1135_y-8479,1135,-8479,567750.000000003609,4239749.999999999069,117.774860102555,38.303285399612
8978,utm50n_500m_x1135_y-8480,1135,-8480,567750.000000003376,4240249.999999998137,117.774908041838,38.307791201484
8979,utm50n_500m_x1135_y-8481,1135,-8481,567750.000000003958,4240749.999999999069,117.774955991826,38.312296999835
8980,utm50n_500m_x1135_y-8482,1135,-8482,567750.000000003143,4241249.999999998137,117.775003952521,38.316802794664
8981,utm50n_500m_x1135_y-8483,1135,-8483,567750.000000002561,4241749.999999998137,117.775051923928,38.321308585971
8982,utm50n_500m_x1135_y-8484,1135,-8484,567750.000000004075,4242249.999999999069,117.775099906047,38.325814373757
8983,utm50n_500m_x1135_y-8485,1135,-8485,567750.000000002910,4242749.999999998137,117.775147898882,38.330320158021
8984,utm50n_500m_x1135_y-8486,1135,-8486,567750.000000002678,4243249.999999998137,117.775195902435,38.334825938763
8985,utm50n_500m_x1135_y-8487,1135,-8487,567750.000000002794,4243749.999999998137,117.775243916708,38.339331715982
8986,utm50n_500m_x1135_y-8488,1135,-8488,567750.000000002445,4244249.999999999069,117.775291941705,38.343837489680
8987,utm50n_500m_x1135_y-8489,1135,-8489,567750.000000003260,4244749.999999999069,117.775339977428,38.348343259855
8988,utm50n_500m_x1135_y-8490,1135,-8490,567750.000000004075,4245249.999999998137,117.775388023879,38.352849026508
8989,utm50n_500m_x1135_y-8491,1135,-8491,567750.000000003842,4245749.999999999069,117.775436081062,38.357354789637
8990,utm50n_500m_x1135_y-8492,1135,-8492,567750.000000003958,4246249.999999998137,117.775484148978,38.361860549244
8991,utm50n_500m_x1135_y-8493,1135,-8493,567750.000000003143,4246749.999999998137,117.775532227630,38.366366305328
8992,utm50n_500m_x1135_y-8494,1135,-8494,567750.000000004540,4247249.999999999069,117.775580317021,38.370872057889
8993,utm50n_500m_x1135_y-8495,1135,-8495,567750.000000004657,4247749.999999998137,117.775628417154,38.375377806927
8994,utm50n_500m_x1136_y-8469,1136,-8469,568250.000000002910,4234749.999999998137,117.780095801433,38.258189336951
8995,utm50n_500m_x1136_y-8470,1136,-8470,568250.000000004191,4235249.999999998137,117.780143986694,38.262695167944
8996,utm50n_500m_x1136_y-8471,1136,-8471,568250.000000004773,4235749.999999998137,117.780192182713,38.267200995417
8997,utm50n_500m_x1136_y-8472,1136,-8472,568250.000000003492,4236249.999999999069,117.780240389492,38.271706819369
8998,utm50n_500m_x1136_y-8473,1136,-8473,568250.000000003842,4236749.999999999069,117.780288607036,38.276212639800
8999,utm50n_500m_x1136_y-8474,1136,-8474,568250.000000004424,4237249.999999998137,117.780336835345,38.280718456710
9000,utm50n_500m_x1136_y-8475,1136,-8475,568250.000000003725,4237749.999999999069,117.780385074424,38.285224270099
9001,utm50n_500m_x1136_y-8476,1136,-8476,568250.000000002794,4238249.999999998137,117.780433324273,38.289730079966
9002,utm50n_500m_x1136_y-8477,1136,-8477,568250.000000004307,4238749.999999999069,117.780481584897,38.294235886313
9003,utm50n_500m_x1136_y-8478,1136,-8478,568250.000000004657,4239249.999999999069,117.780529856297,38.298741689137
9004,utm50n_500m_x1136_y-8479,1136,-8479,568250.000000004307,4239749.999999999069,117.780578138476,38.303247488440
9005,utm50n_500m_x1136_y-8480,1136,-8480,568250.000000003725,4240249.999999998137,117.780626431436,38.307753284221
9006,utm50n_500m_x1136_y-8481,1136,-8481,568250.000000003260,4240749.999999998137,117.780674735181,38.312259076479
9007,utm50n_500m_x1136_y-8482,1136,-8482,568250.000000003260,4241249.999999999069,117.780723049713,38.316764865216
9008,utm50n_500m_x1136_y-8483,1136,-8483,568250.000000003958,4241749.999999998137,117.780771375034,38.321270650430
9009,utm50n_500m_x1136_y-8484,1136,-8484,568250.000000003143,4242249.999999999069,117.780819711147,38.325776432122
9010,utm50n_500m_x1136_y-8485,1136,-8485,568250.000000003260,4242749.999999997206,117.780868058055,38.330282210292
9011,utm50n_500m_x1136_y-8486,1136,-8486,568250.000000004191,4243249.999999999069,117.780916415760,38.334787984938
9012,utm50n_500m_x1136_y-8487,1136,-8487,568250.000000003609,4243749.999999999069,117.780964784265,38.339293756062
9013,utm50n_500m_x1136_y-8488,1136,-8488,568250.000000003492,4244249.999999998137,117.781013163572,38.343799523662
9014,utm50n_500m_x1136_y-8489,1136,-8489,568250.000000003609,4244749.999999998137,117.781061553684,38.348305287740
9015,utm50n_500m_x1136_y-8490,1136,-8490,568250.000000003725,4245249.999999999069,117.781109954604,38.352811048294
9016,utm50n_500m_x1136_y-8491,1136,-8491,568250.000000003143,4245749.999999998137,117.781158366334,38.357316805325
9017,utm50n_500m_x1136_y-8492,1136,-8492,568250.000000003842,4246249.999999998137,117.781206788877,38.361822558832
9018,utm50n_500m_x1136_y-8493,1136,-8493,568250.000000002794,4246749.999999999069,117.781255222235,38.366328308816
9019,utm50n_500m_x1136_y-8494,1136,-8494,568250.000000003842,4247249.999999999069,117.781303666411,38.370834055275
9020,utm50n_500m_x1137_y-8469,1137,-8469,568750.000000003609,4234749.999999998137,117.785810294157,38.258151208408
9021,utm50n_500m_x1137_y-8470,1137,-8470,568750.000000004889,4235249.999999999069,117.785858832304,38.262657033273
9022,utm50n_500m_x1137_y-8471,1137,-8471,568750.000000003492,4235749.999999997206,117.785907381289,38.267162854617
9023,utm50n_500m_x1137_y-8472,1137,-8472,568750.000000003492,4236249.999999999069,117.785955941113,38.271668672439
9024,utm50n_500m_x1137_y-8473,1137,-8473,568750.000000004075,4236749.999999998137,117.786004511780,38.276174486740
9025,utm50n_500m_x1137_y-8474,1137,-8474,568750.000000004540,4237249.999999998137,117.786053093291,38.280680297519
9026,utm50n_500m_x1137_y-8475,1137,-8475,568750.000000004307,4237749.999999999069,117.786101685651,38.285186104776
9027,utm50n_500m_x1137_y-8476,1137,-8476,568750.000000004540,4238249.999999998137,117.786150288860,38.289691908511
9028,utm50n_500m_x1137_y-8477,1137,-8477,568750.000000004307,4238749.999999999069,117.786198902922,38.294197708723
9029,utm50n_500m_x1137_y-8478,1137,-8478,568750.000000002794,4239249.999999998137,117.786247527839,38.298703505414
9030,utm50n_500m_x1137_y-8479,1137,-8479,568750.000000003027,4239749.999999999069,117.786296163615,38.303209298581
9031,utm50n_500m_x1137_y-8480,1137,-8480,568750.000000003958,4240249.999999998137,117.786344810251,38.307715088227
9032,utm50n_500m_x1137_y-8481,1137,-8481,568750.000000004307,4240749.999999999069,117.786393467750,38.312220874349
9033,utm50n_500m_x1137_y-8482,1137,-8482,568750.000000002794,4241249.999999999069,117.786442136115,38.316726656949
9034,utm50n_500m_x1137_y-8483,1137,-8483,568750.000000004540,4241749.999999998137,117.786490815348,38.321232436025
9035,utm50n_500m_x1137_y-8484,1137,-8484,568750.000000003609,4242249.999999998137,117.786539505453,38.325738211578
9036,utm50n_500m_x1137_y-8485,1137,-8485,568750.000000002794,4242749.999999998137,117.786588206431,38.330243983608
9037,utm50n_500m_x1137_y-8486,1137,-8486,568750.000000002794,4243249.999999998137,117.786636918285,38.334749752114
9038,utm50n_500m_x1137_y-8487,1137,-8487,568750.000000003842,4243749.999999999069,117.786685641019,38.339255517097
9039,utm50n_500m_x1137_y-8488,1137,-8488,568750.000000004191,4244249.999999998137,117.786734374633,38.343761278556
9040,utm50n_500m_x1137_y-8489,1137,-8489,568750.000000004191,4244749.999999999069,117.786783119132,38.348267036491
9041,utm50n_500m_x1137_y-8490,1137,-8490,568750.000000003842,4245249.999999998137,117.786831874518,38.352772790902
9042,utm50n_500m_x1137_y-8491,1137,-8491,568750.000000003492,4245749.999999999069,117.786880640793,38.357278541789
9043,utm50n_500m_x1137_y-8492,1137,-8492,568750.000000003143,4246249.999999998137,117.786929417960,38.361784289152
9044,utm50n_500m_x1137_y-8493,1137,-8493,568750.000000004889,4246749.999999998137,117.786978206022,38.366290032990
9045,utm50n_500m_x1137_y-8494,1137,-8494,568750.000000004191,4247249.999999998137,117.787027004980,38.370795773303
9046,utm50n_500m_x1138_y-8469,1138,-8469,569250.000000004307,4234749.999999998137,117.791524776047,38.258112801629
9047,utm50n_500m_x1138_y-8470,1138,-8470,569250.000000003842,4235249.999999999069,117.791573667078,38.262618620321
9048,utm50n_500m_x1138_y-8471,1138,-8471,569250.000000003260,4235749.999999998137,117.791622569026,38.267124435491
9049,utm50n_500m_x1138_y-8472,1138,-8472,569250.000000004889,4236249.999999998137,117.791671481892,38.271630247139
9050,utm50n_500m_x1138_y-8473,1138,-8473,569250.000000004307,4236749.999999999069,117.791720405679,38.276136055264
9051,utm50n_500m_x1138_y-8474,1138,-8474,569250.000000003376,4237249.999999998137,117.791769340390,38.280641859867
9052,utm50n_500m_x1138_y-8475,1138,-8475,569250.000000004307,4237749.999999999069,117.791818286027,38.285147660948
9053,utm50n_500m_x1138_y-8476,1138,-8476,569250.000000004540,4238249.999999998137,117.791867242594,38.289653458505
9054,utm50n_500m_x1138_y-8477,1138,-8477,569250.000000003609,4238749.999999998137,117.791916210092,38.294159252540
9055,utm50n_500m_x1138_y-8478,1138,-8478,569250.000000003376,4239249.999999998137,117.791965188524,38.298665043051
9056,utm50n_500m_x1138_y-8479,1138,-8479,569250.000000003260,4239749.999999999069,117.792014177893,38.303170830039
9057,utm50n_500m_x1138_y-8480,1138,-8480,569250.000000004773,4240250.000000000000,117.792063178202,38.307676613504
9058,utm50n_500m_x1138_y-8481,1138,-8481,569250.000000002910,4240749.999999998137,117.792112189453,38.312182393445
9059,utm50n_500m_x1138_y-8482,1138,-8482,569250.000000003492,4241249.999999999069,117.792161211649,38.316688169863
9060,utm50n_500m_x1138_y-8483,1138,-8483,569250.000000003376,4241749.999999998137,117.792210244792,38.321193942756
9061,utm50n_500m_x1138_y-8484,1138,-8484,569250.000000003958,4242249.999999998137,117.792259288885,38.325699712126
9062,utm50n_500m_x1138_y-8485,1138,-8485,569250.000000003958,4242749.999999997206,117.792308343931,38.330205477972
9063,utm50n_500m_x1138_y-8486,1138,-8486,569250.000000004657,4243249.999999998137,117.792357409932,38.334711240293
9064,utm50n_500m_x1138_y-8487,1138,-8487,569250.000000004773,4243749.999999998137,117.792406486891,38.339216999090
9065,utm50n_500m_x1138_y-8488,1138,-8488,569250.000000003027,4244249.999999999069,117.792455574811,38.343722754363
9066,utm50n_500m_x1138_y-8489,1138,-8489,569250.000000004889,4244749.999999998137,117.792504673694,38.348228506111
9067,utm50n_500m_x1138_y-8490,1138,-8490,569250.000000004191,4245249.999999998137,117.792553783543,38.352734254334
9068,utm50n_500m_x1138_y-8491,1138,-8491,569250.000000003958,4245749.999999998137,117.792602904360,38.357239999032
9069,utm50n_500m_x1138_y-8492,1138,-8492,569250.000000004773,4246249.999999998137,117.792652036149,38.361745740205
9070,utm50n_500m_x1138_y-8493,1138,-8493,569250.000000004889,4246749.999999999069,117.792701178911,38.366251477853
9071,utm50n_500m_x1139_y-8469,1139,-8469,569750.000000005122,4234749.999999999069,117.797239247023,38.258074116614
9072,utm50n_500m_x1139_y-8470,1139,-8470,569750.000000005006,4235249.999999998137,117.797288490936,38.262579929089
9073,utm50n_500m_x1139_y-8471,1139,-8471,569750.000000003027,4235749.999999998137,117.797337745844,38.267085738041
9074,utm50n_500m_x1139_y-8472,1139,-8472,569750.000000004191,4236249.999999998137,117.797387011749,38.271591543469
9075,utm50n_500m_x1139_y-8473,1139,-8473,569750.000000004657,4236750.000000000000,117.797436288654,38.276097345375
9076,utm50n_500m_x1139_y-8474,1139,-8474,569750.000000004889,4237249.999999998137,117.797485576562,38.280603143757
9077,utm50n_500m_x1139_y-8475,1139,-8475,569750.000000005006,4237749.999999999069,117.797534875475,38.285108938616
9078,utm50n_500m_x1139_y-8476,1139,-8476,569750.000000003376,4238249.999999998137,117.797584185396,38.289614729952
9079,utm50n_500m_x1139_y-8477,1139,-8477,569750.000000004424,4238749.999999999069,117.797633506327,38.294120517763
9080,utm50n_500m_x1139_y-8478,1139,-8478,569750.000000003842,4239249.999999999069,117.797682838272,38.298626302051
9081,utm50n_500m_x1139_y-8479,1139,-8479,569750.000000003958,4239749.999999999069,117.797732181232,38.303132082815
9082,utm50n_500m_x1139_y-8480,1139,-8480,569750.000000004540,4240249.999999998137,117.797781535211,38.307637860054
9083,utm50n_500m_x1139_y-8481,1139,-8481,569750.000000003492,4240749.999999998137,117.797830900211,38.312143633769
9084,utm50n_500m_x1139_y-8482,1139,-8482,569750.000000004773,4241249.999999998137,117.797880276235,38.316649403960
9085,utm50n_500m_x1139_y-8483,1139,-8483,569750.000000003842,4241749.999999998137,117.797929663285,38.321155170626
9086,utm50n_500m_x1139_y-8484,1139,-8484,569750.000000004540,4242249.999999998137,117.797979061364,38.325660933768
9087,utm50n_500m_x1139_y-8485,1139,-8485,569750.000000004307,4242749.999999999069,117.798028470475,38.330166693385
9088,utm50n_500m_x1139_y-8486,1139,-8486,569750.000000004889,4243249.999999998137,117.798077890621,38.334672449476
9089,utm50n_500m_x1139_y-8487,1139,-8487,569750.000000003143,4243749.999999998137,117.798127321803,38.339178202043
9090,utm50n_500m_x1139_y-8488,1139,-8488,569750.000000003027,4244249.999999999069,117.798176764025,38.343683951084
9091,utm50n_500m_x1139_y-8489,1139,-8489,569750.000000003492,4244749.999999999069,117.798226217290,38.348189696600
9092,utm50n_500m_x1139_y-8490,1139,-8490,569750.000000003958,4245249.999999998137,117.798275681599,38.352695438590
9093,utm50n_500m_x1139_y-8491,1139,-8491,569750.000000003260,4245749.999999998137,117.798325156956,38.357201177055
9094,utm50n_500m_x1139_y-8492,1139,-8492,569750.000000004773,4246249.999999998137,117.798374643364,38.361706911993
9095,utm50n_500m_x1139_y-8493,1139,-8493,569750.000000005122,4246749.999999998137,117.798424140824,38.366212643406
9096,utm50n_500m_x1140_y-8469,1140,-8469,570250.000000004075,4234749.999999998137,117.802953707007,38.258035153366
9097,utm50n_500m_x1140_y-8470,1140,-8470,570250.000000003609,4235249.999999998137,117.803003303799,38.262540959579
9098,utm50n_500m_x1140_y-8471,1140,-8471,570250.000000004075,4235749.999999997206,117.803052911665,38.267046762267
9099,utm50n_500m_x1140_y-8472,1140,-8472,570250.000000004307,4236249.999999998137,117.803102530606,38.271552561432
9100,utm50n_500m_x1140_y-8473,1140,-8473,570250.000000003260,4236749.999999999069,117.803152160627,38.276058357073
9101,utm50n_500m_x1140_y-8474,1140,-8474,570250.000000003958,4237249.999999998137,117.803201801728,38.280564149190
9102,utm50n_500m_x1140_y-8475,1140,-8475,570250.000000003260,4237749.999999999069,117.803251453914,38.285069937783
9103,utm50n_500m_x1140_y-8476,1140,-8476,570250.000000003842,4238249.999999998137,117.803301117187,38.289575722852
9104,utm50n_500m_x1140_y-8477,1140,-8477,570250.000000004540,4238749.999999999069,117.803350791549,38.294081504395
9105,utm50n_500m_x1140_y-8478,1140,-8478,570250.000000003609,4239249.999999999069,117.803400477003,38.298587282415
9106,utm50n_500m_x1140_y-8479,1140,-8479,570250.000000003958,4239749.999999999069,117.803450173552,38.303093056909
9107,utm50n_500m_x1140_y-8480,1140,-8480,570250.000000003958,4240249.999999997206,117.803499881199,38.307598827879
9108,utm50n_500m_x1140_y-8481,1140,-8481,570250.000000003842,4240749.999999999069,117.803549599945,38.312104595323
9109,utm50n_500m_x1140_y-8482,1140,-8482,570250.000000003958,4241249.999999999069,117.803599329795,38.316610359243
9110,utm50n_500m_x1140_y-8483,1140,-8483,570250.000000004773,4241749.999999998137,117.803649070749,38.321116119637
9111,utm50n_500m_x1140_y-8484,1140,-8484,570250.000000003958,4242249.999999998137,117.803698822812,38.325621876505
9112,utm50n_500m_x1140_y-8485,1140,-8485,570250.000000004075,4242749.999999997206,117.803748585985,38.330127629848
9113,utm50n_500m_x1140_y-8486,1140,-8486,570250.000000004889,4243249.999999999069,117.803798360272,38.334633379665
9114,utm50n_500m_x1140_y-8487,1140,-8487,570250.000000004424,4243749.999999997206,117.803848145675,38.339139125956
9115,utm50n_500m_x1140_y-8488,1140,-8488,570250.000000004307,4244249.999999998137,117.803897942197,38.343644868721
9116,utm50n_500m_x1140_y-8489,1140,-8489,570250.000000004657,4244749.999999998137,117.803947749840,38.348150607960
9117,utm50n_500m_x1140_y-8490,1140,-8490,570250.000000004889,4245249.999999998137,117.803997568608,38.352656343673
9118,utm50n_500m_x1140_y-8491,1140,-8491,570250.000000004773,4245749.999999997206,117.804047398502,38.357162075859
9119,utm50n_500m_x1140_y-8492,1140,-8492,570250.000000003725,4246249.999999998137,117.804097239526,38.361667804519
9120,utm50n_500m_x1140_y-8493,1140,-8493,570250.000000003260,4246749.999999999069,117.804147091682,38.366173529652
9121,utm50n_500m_x1141_y-8470,1141,-8470,570750.000000003725,4235249.999999998137,117.808718105589,38.262501711792
9122,utm50n_500m_x1141_y-8471,1141,-8471,570750.000000005239,4235749.999999997206,117.808768066409,38.267007508173
9123,utm50n_500m_x1141_y-8472,1141,-8472,570750.000000003492,4236249.999999998137,117.808818038385,38.271513301030
9124,utm50n_500m_x1141_y-8473,1141,-8473,570750.000000004191,4236749.999999998137,117.808868021518,38.276019090361
9125,utm50n_500m_x1141_y-8474,1141,-8474,570750.000000004773,4237249.999999997206,117.808918015811,38.280524876168
9126,utm50n_500m_x1141_y-8475,1141,-8475,570750.000000004424,4237750.000000000000,117.808968021267,38.285030658450
9127,utm50n_500m_x1141_y-8476,1141,-8476,570750.000000004424,4238249.999999998137,117.809018037889,38.289536437207
9128,utm50n_500m_x1141_y-8477,1141,-8477,570750.000000004075,4238749.999999998137,117.809068065679,38.294042212438
9129,utm50n_500m_x1141_y-8478,1141,-8478,570750.000000004424,4239249.999999998137,117.809118104641,38.298547984144
9130,utm50n_500m_x1141_y-8479,1141,-8479,570750.000000004540,4239749.999999999069,117.809168154775,38.303053752325
9131,utm50n_500m_x1141_y-8480,1141,-8480,570750.000000003260,4240249.999999998137,117.809218216087,38.307559516980
9132,utm50n_500m_x1141_y-8481,1141,-8481,570750.000000003842,4240749.999999998137,117.809268288577,38.312065278109
9133,utm50n_500m_x1141_y-8482,1141,-8482,570750.000000004889,4241249.999999998137,117.809318372249,38.316571035712
9134,utm50n_500m_x1141_y-8483,1141,-8483,570750.000000004889,4241749.999999998137,117.809368467105,38.321076789789
9135,utm50n_500m_x1141_y-8484,1141,-8484,570750.000000004889,4242249.999999998137,117.809418573149,38.325582540339
9136,utm50n_500m_x1141_y-8485,1141,-8485,570750.000000005239,4242749.999999997206,117.809468690382,38.330088287364
9137,utm50n_500m_x1141_y-8486,1141,-8486,570750.000000004424,4243249.999999999069,117.809518818808,38.334594030861
9138,utm50n_500m_x1141_y-8487,1141,-8487,570750.000000005006,4243749.999999998137,117.809568958429,38.339099770832
9139,utm50n_500m_x1141_y-8488,1141,-8488,570750.000000005355,4244249.999999998137,117.809619109248,38.343605507277
9140,utm50n_500m_x1141_y-8489,1141,-8489,570750.000000003492,4244749.999999999069,117.809669271267,38.348111240194
9141,utm50n_500m_x1141_y-8490,1141,-8490,570750.000000004075,4245249.999999998137,117.809719444490,38.352616969584
9142,utm50n_500m_x1141_y-8491,1141,-8491,570750.000000005006,4245749.999999997206,117.809769628918,38.357122695447
9143,utm50n_500m_x1141_y-8492,1141,-8492,570750.000000004191,4246249.999999998137,117.809819824556,38.361628417783
9144,utm50n_500m_x1141_y-8493,1141,-8493,570750.000000003609,4246749.999999998137,117.809870031404,38.366134136591
9145,utm50n_500m_x1142_y-8470,1142,-8470,571250.000000004424,4235249.999999998137,117.814432896226,38.262462185731
9146,utm50n_500m_x1142_y-8471,1142,-8471,571250.000000005588,4235749.999999998137,117.814483209999,38.266967975759
9147,utm50n_500m_x1142_y-8472,1142,-8472,571250.000000004424,4236249.999999999069,117.814533535006,38.271473762262
9148,utm50n_500m_x1142_y-8473,1142,-8473,571250.000000005472,4236749.999999997206,117.814583871249,38.275979545240
9149,utm50n_500m_x1142_y-8474,1142,-8474,571250.000000004307,4237249.999999997206,117.814634218731,38.280485324692
9150,utm50n_500m_x1142_y-8475,1142,-8475,571250.000000005122,4237749.999999998137,117.814684577455,38.284991100618
9151,utm50n_500m_x1142_y-8476,1142,-8476,571250.000000005355,4238249.999999998137,117.814734947423,38.289496873019
9152,utm50n_500m_x1142_y-8477,1142,-8477,571250.000000004889,4238749.999999998137,117.814785328639,38.294002641893
9153,utm50n_500m_x1142_y-8478,1142,-8478,571250.000000005472,4239249.999999998137,117.814835721104,38.298508407241
9154,utm50n_500m_x1142_y-8479,1142,-8479,571250.000000004307,4239749.999999999069,117.814886124822,38.303014169063
9155,utm50n_500m_x1142_y-8480,1142,-8480,571250.000000005355,4240249.999999998137,117.814936539795,38.307519927358
9156,utm50n_500m_x1142_y-8481,1142,-8481,571250.000000005588,4240749.999999998137,117.814986966027,38.312025682127
9157,utm50n_500m_x1142_y-8482,1142,-8482,571250.000000004307,4241249.999999998137,117.815037403519,38.316531433369
9158,utm50n_500m_x1142_y-8483,1142,-8483,571250.000000005239,4241749.999999998137,117.815087852274,38.321037181084
9159,utm50n_500m_x1142_y-8484,1142,-8484,571250.000000005122,4242249.999999998137,117.815138312296,38.325542925272
9160,utm50n_500m_x1142_y-8485,1142,-8485,571250.000000005239,4242749.999999998137,117.815188783586,38.330048665933
9161,utm50n_500m_x1142_y-8486,1142,-8486,571250.000000004424,4243249.999999998137,117.815239266148,38.334554403067
9162,utm50n_500m_x1142_y-8487,1142,-8487,571250.000000003725,4243749.999999998137,117.815289759984,38.339060136673
9163,utm50n_500m_x1142_y-8488,1142,-8488,571250.000000004191,4244249.999999998137,117.815340265098,38.343565866751
9164,utm50n_500m_x1142_y-8489,1142,-8489,571250.000000004424,4244749.999999998137,117.815390781490,38.348071593302
9165,utm50n_500m_x1142_y-8490,1142,-8490,571250.000000005122,4245249.999999998137,117.815441309166,38.352577316325
9166,utm50n_500m_x1142_y-8491,1142,-8491,571250.000000004889,4245749.999999998137,117.815491848126,38.357083035820
9167,utm50n_500m_x1142_y-8492,1142,-8492,571250.000000004191,4246249.999999998137,117.815542398374,38.361588751787
9168,utm50n_500m_x1142_y-8493,1142,-8493,571250.000000003725,4246749.999999998137,117.815592959913,38.366094464225
9169,utm50n_500m_x1143_y-8470,1143,-8470,571750.000000005355,4235249.999999998137,117.820147675633,38.262422381397
9170,utm50n_500m_x1143_y-8471,1143,-8471,571750.000000005821,4235749.999999997206,117.820198342355,38.266928165028
9171,utm50n_500m_x1143_y-8472,1143,-8472,571750.000000005355,4236249.999999998137,117.820249020390,38.271433945133
9172,utm50n_500m_x1143_y-8473,1143,-8473,571750.000000004540,4236750.000000000000,117.820299709741,38.275939721712
9173,utm50n_500m_x1143_y-8474,1143,-8474,571750.000000003958,4237249.999999997206,117.820350410409,38.280445494764
9174,utm50n_500m_x1143_y-8475,1143,-8475,571750.000000003958,4237749.999999999069,117.820401122397,38.284951264290
9175,utm50n_500m_x1143_y-8476,1143,-8476,571750.000000004889,4238249.999999998137,117.820451845710,38.289457030289
9176,utm50n_500m_x1143_y-8477,1143,-8477,571750.000000004773,4238749.999999999069,117.820502580348,38.293962792761
9177,utm50n_500m_x1143_y-8478,1143,-8478,571750.000000003725,4239249.999999998137,117.820553326315,38.298468551707
9178,utm50n_500m_x1143_y-8479,1143,-8479,571750.000000004075,4239749.999999999069,117.820604083613,38.302974307125
9179,utm50n_500m_x1143_y-8480,1143,-8480,571750.000000005821,4240249.999999997206,117.820654852246,38.307480059016
9180,utm50n_500m_x1143_y-8481,1143,-8481,571750.000000004307,4240749.999999998137,117.820705632216,38.311985807380
9181,utm50n_500m_x1143_y-8482,1143,-8482,571750.000000003958,4241249.999999998137,117.820756423525,38.316491552216
9182,utm50n_500m_x1143_y-8483,1143,-8483,571750.000000004424,4241749.999999998137,117.820807226177,38.320997293525
9183,utm50n_500m_x1143_y-8484,1143,-8484,571750.000000005355,4242249.999999998137,117.820858040174,38.325503031305
9184,utm50n_500m_x1143_y-8485,1143,-8485,571750.000000003958,4242749.999999997206,117.820908865519,38.330008765558
9185,utm50n_500m_x1143_y-8486,1143,-8486,571750.000000004424,4243249.999999998137,117.820959702214,38.334514496283
9186,utm50n_500m_x1143_y-8487,1143,-8487,571750.000000003609,4243749.999999998137,117.821010550263,38.339020223479
9187,utm50n_500m_x1143_y-8488,1143,-8488,571750.000000005472,4244249.999999998137,117.821061409668,38.343525947147
9188,utm50n_500m_x1143_y-8489,1143,-8489,571750.000000004657,4244749.999999997206,117.821112280431,38.348031667287
9189,utm50n_500m_x1143_y-8490,1143,-8490,571750.000000004889,4245249.999999997206,117.821163162556,38.352537383897
9190,utm50n_500m_x1143_y-8491,1143,-8491,571750.000000005006,4245749.999999998137,117.821214056046,38.357043096980
9191,utm50n_500m_x1143_y-8492,1143,-8492,571750.000000004075,4246249.999999998137,117.821264960902,38.361548806533
9192,utm50n_500m_x1143_y-8493,1143,-8493,571750.000000005355,4246749.999999998137,117.821315877128,38.366054512557
9193,utm50n_500m_x1144_y-8470,1144,-8470,572250.000000005588,4235249.999999997206,117.825862443729,38.262382298791
9194,utm50n_500m_x1144_y-8471,1144,-8471,572250.000000004657,4235749.999999997206,117.825913463399,38.266888075980
9195,utm50n_500m_x1144_y-8472,1144,-8472,572250.000000004424,4236249.999999998137,117.825964494460,38.271393849642
9196,utm50n_500m_x1144_y-8473,1144,-8473,572250.000000005704,4236749.999999998137,117.826015536914,38.275899619777
9197,utm50n_500m_x1144_y-8474,1144,-8474,572250.000000005355,4237249.999999998137,117.826066590766,38.280405386385
9198,utm50n_500m_x1144_y-8475,1144,-8475,572250.000000004191,4237749.999999997206,117.826117656017,38.284911149466
9199,utm50n_500m_x1144_y-8476,1144,-8476,572250.000000005588,4238249.999999997206,117.826168732670,38.289416909020
9200,utm50n_500m_x1144_y-8477,1144,-8477,572250.000000005588,4238749.999999999069,117.826219820728,38.293922665045
9201,utm50n_500m_x1144_y-8478,1144,-8478,572250.000000005122,4239249.999999997206,117.826270920194,38.298428417543
9202,utm50n_500m_x1144_y-8479,1144,-8479,572250.000000004657,4239749.999999999069,117.826322031071,38.302934166513
9203,utm50n_500m_x1144_y-8480,1144,-8480,572250.000000005006,4240249.999999998137,117.826373153360,38.307439911955
9204,utm50n_500m_x1144_y-8481,1144,-8481,572250.000000004191,4240749.999999998137,117.826424287065,38.311945653869
9205,utm50n_500m_x1144_y-8482,1144,-8482,572250.000000005006,4241249.999999998137,117.826475432189,38.316451392255
9206,utm50n_500m_x1144_y-8483,1144,-8483,572250.000000005355,4241749.999999997206,117.826526588735,38.320957127112
9207,utm50n_500m_x1144_y-8484,1144,-8484,572250.000000005472,4242249.999999997206,117.826577756705,38.325462858440
9208,utm50n_500m_x1144_y-8485,1144,-8485,572250.000000005472,4242749.999999997206,117.826628936101,38.329968586240
9209,utm50n_500m_x1144_y-8486,1144,-8486,572250.000000005472,4243249.999999998137,117.826680126927,38.334474310511
9210,utm50n_500m_x1144_y-8487,1144,-8487,572250.000000005355,4243749.999999998137,117.826731329186,38.338980031253
9211,utm50n_500m_x1144_y-8488,1144,-8488,572250.000000004889,4244249.999999998137,117.826782542879,38.343485748466
9212,utm50n_500m_x1144_y-8489,1144,-8489,572250.000000004075,4244749.999999998137,117.826833768011,38.347991462149
