coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude,worldcover_tree_fraction,worldcover_shrubland_fraction,worldcover_grassland_fraction,worldcover_cropland_fraction,worldcover_built_fraction,worldcover_bare_fraction,worldcover_snow_ice_fraction,worldcover_water_fraction,worldcover_wetland_fraction,worldcover_mangrove_fraction,worldcover_moss_lichen_fraction,worldcover_support_fraction,worldcover_dominant_class,worldcover_dominant_fraction,point_class
utm50n_500m_x1101_y-8479,1101,-8479,550750.0000000003,4239749.999999999,117.58044102988444,38.30440855087646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8480,1101,-8480,550750.0000000005,4240249.999999999,117.58047694271012,38.30891453319912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8481,1101,-8481,550750.0,4240750.0,117.58051286355584,38.31342051202252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8482,1101,-8482,550750.0000000016,4241250.0,117.58054879242351,38.31792648734649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8483,1101,-8483,550750.0000000014,4241749.999999999,117.58058472931504,38.322432459170905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8484,1101,-8484,550749.9999999998,4242249.999999999,117.58062067423236,38.32693842749564,0.0,0.0,0.5256312165263963,0.4743687834736036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.5256312165263963,other_vegetation
utm50n_500m_x1101_y-8485,1101,-8485,550750.0000000014,4242750.0,117.58065662717743,38.33144439232059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8486,1101,-8486,550749.9999999999,4243250.0,117.58069258815216,38.33595035364557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8487,1101,-8487,550750.0000000001,4243750.0,117.58072855715848,38.34045631147047,0.0,0.0,0.2596302003081664,0.0,0.0,0.0,0.0,0.7403697996918336,0.0,0.0,0.0,1.0,water,0.7403697996918336,water_or_wetland
utm50n_500m_x1101_y-8488,1101,-8488,550749.9999999999,4244250.0,117.58076453419832,38.34496226579516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8489,1101,-8489,550750.0000000015,4244749.999999999,117.58080051927364,38.34946821661948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1101_y-8490,1101,-8490,550750.0000000006,4245249.999999999,117.58083651238633,38.35397416394333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1101_y-8491,1101,-8491,550750.0000000016,4245750.0,117.58087251353837,38.35848010776657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8492,1101,-8492,550750.0,4246250.0,117.58090852273163,38.36298604808905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8493,1101,-8493,550750.0,4246750.0,117.58094453996812,38.36749198491064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8494,1101,-8494,550750.0000000015,4247250.0,117.58098056524976,38.37199791823122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8495,1101,-8495,550749.9999999998,4247749.999999999,117.58101659857842,38.37650384805064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8496,1101,-8496,550750.0000000012,4248250.0,117.58105263995613,38.38100977436879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1101_y-8497,1101,-8497,550750.0000000008,4248749.999999999,117.58108868938476,38.385515697185504,0.0,0.0,0.0,0.0,0.4661016949152542,0.5338983050847458,0.0,0.0,0.0,0.0,0.0,1.0,bare,0.5338983050847458,bare
utm50n_500m_x1101_y-8498,1101,-8498,550750.0000000005,4249250.0,117.58112474686628,38.39002161650069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8499,1101,-8499,550749.9999999998,4249750.0,117.58116081240262,38.39452753231418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8500,1101,-8500,550750.0000000002,4250249.999999999,117.58119688599572,38.39903344462584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8501,1101,-8501,550750.0000000012,4250750.0,117.58123296764757,38.40353935343558,0.0,0.0,0.0,0.0,0.0,0.0408635312259059,0.0,0.959136468774094,0.0,0.0,0.0,1.0,water,0.959136468774094,water_or_wetland
utm50n_500m_x1101_y-8502,1101,-8502,550749.9999999998,4251249.999999999,117.58126905736,38.408045258743215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,1.0,other_vegetation
utm50n_500m_x1101_y-8503,1101,-8503,550749.9999999998,4251750.000000002,117.58130515513506,38.41255116054867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8504,1101,-8504,550750.0000000002,4252249.999999999,117.58134126097464,38.417057058851725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8505,1101,-8505,550750.0000000003,4252750.0,117.5813773748807,38.42156295365234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8506,1101,-8506,550750.0000000014,4253249.999999999,117.5814134968552,38.42606884495032,0.0,0.0,0.694760820045558,0.3052391799544419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.694760820045558,other_vegetation
utm50n_500m_x1101_y-8507,1101,-8507,550750.0000000001,4253750.0,117.58144962690002,38.43057473274558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8508,1101,-8508,550750.0,4254250.0,117.58148576501718,38.43508061703795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8509,1101,-8509,550750.000000002,4254750.0,117.5815219112086,38.439586497827314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8510,1101,-8510,550750.0000000005,4255250.0,117.58155806547622,38.444092375113534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8511,1101,-8511,550750.000000001,4255749.999999999,117.581594227822,38.44859824889648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8512,1101,-8512,550750.0,4256250.000000001,117.58163039824784,38.45310411917604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8513,1101,-8513,550750.0000000005,4256750.0,117.5816665767558,38.45760998595205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8514,1101,-8514,550750.000000001,4257249.999999999,117.58170276334774,38.46211584922438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8515,1101,-8515,550750.0000000002,4257750.000000001,117.5817389580256,38.46662170899295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8516,1101,-8516,550750.0000000009,4258250.0,117.5817751607914,38.47112756525755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8517,1101,-8517,550750.0000000014,4258750.000000001,117.58181137164704,38.475633418018106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8518,1101,-8518,550750.0000000001,4259249.999999999,117.58184759059448,38.480139267274446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8519,1101,-8519,550749.9999999998,4259749.999999999,117.5818838176357,38.48464511302648,0.0,0.0,0.6046153846153846,0.0,0.0,0.3953846153846154,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.6046153846153846,other_vegetation
utm50n_500m_x1101_y-8520,1101,-8520,550750.0000000007,4260250.0,117.58192005277265,38.48915095527407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8521,1101,-8521,550750.000000001,4260749.999999999,117.58195629600726,38.493656794017056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8522,1101,-8522,550750.0000000012,4261250.0,117.5819925473415,38.49816262925534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8523,1101,-8523,550750.0000000013,4261750.0,117.58202880677732,38.502668460988765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8524,1101,-8524,550750.0000000016,4262249.999999999,117.5820650743167,38.50717428921719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8525,1101,-8525,550750.0,4262750.0,117.58210134996156,38.511680113940535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8526,1101,-8526,550750.0000000008,4263249.999999999,117.58213763371388,38.51618593515862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wetland,1.0,water_or_wetland
utm50n_500m_x1101_y-8527,1101,-8527,550749.9999999998,4263749.999999999,117.58217392557562,38.52069175287134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wetland,1.0,water_or_wetland
utm50n_500m_x1101_y-8528,1101,-8528,550750.0000000012,4264250.0,117.58221022554876,38.52519756707858,0.0,0.0,0.005965697240865,0.0,0.0,0.0,0.0,0.994034302759135,0.0,0.0,0.0,1.0,water,0.994034302759135,water_or_wetland
utm50n_500m_x1101_y-8529,1101,-8529,550750.0000000005,4264750.0,117.5822465336352,38.529703377780166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8530,1101,-8530,550749.9999999998,4265249.999999999,117.58228284983696,38.53420918497597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8531,1101,-8531,550750.0000000008,4265750.0,117.582319174156,38.53871498866592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8532,1101,-8532,550750.0000000012,4266250.0,117.58235550659424,38.54322078884982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8533,1101,-8533,550750.0000000005,4266749.999999999,117.58239184715369,38.54772658552757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8534,1101,-8534,550750.0000000006,4267250.0,117.58242819583629,38.552232378699046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1101_y-8535,1101,-8535,550750.0000000008,4267750.0,117.582464552644,38.5567381683641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1101_y-8536,1101,-8536,550750.0000000007,4268250.0,117.5825009175788,38.56124395452262,0.0,0.0,0.4596464258262875,0.0,0.5403535741737125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.5403535741737125,built
utm50n_500m_x1101_y-8537,1101,-8537,550750.0000000017,4268749.999999999,117.58253729064268,38.56574973717445,0.0,0.0,0.0,0.0,0.2142857142857142,0.5576036866359446,0.0,0.228110599078341,0.0,0.0,0.0,1.0,bare,0.5576036866359446,bare
utm50n_500m_x1101_y-8538,1101,-8538,550750.000000001,4269249.999999999,117.58257367183754,38.570255516319484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8539,1101,-8539,550750.0000000002,4269749.999999999,117.58261006116538,38.57476129195759,0.0,0.0,0.0,0.0,0.0,0.6186504927975738,0.0,0.381349507202426,0.0,0.0,0.0,1.0,bare,0.6186504927975738,bare
utm50n_500m_x1101_y-8540,1101,-8540,550750.0000000006,4270250.0,117.5826464586282,38.57926706408865,0.0,0.0,0.0,0.0,0.0,0.076036866359447,0.0,0.923963133640553,0.0,0.0,0.0,1.0,water,0.923963133640553,water_or_wetland
utm50n_500m_x1101_y-8541,1101,-8541,550750.0000000012,4270749.999999999,117.58268286422792,38.58377283271248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8542,1101,-8542,550750.000000001,4271250.000000001,117.58271927796656,38.588278597829046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8543,1101,-8543,550750.0000000016,4271750.0,117.58275569984606,38.59278435943812,0.0,0.0,0.0,0.0,0.0,0.189873417721519,0.0,0.810126582278481,0.0,0.0,0.0,1.0,water,0.810126582278481,water_or_wetland
utm50n_500m_x1101_y-8544,1101,-8544,550750.0000000015,4272250.000000001,117.5827921298684,38.59729011753962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8545,1101,-8545,550749.9999999999,4272750.0,117.58282856803552,38.601795872133415,0.0,0.0,0.0,0.0,0.0,0.1352805534204458,0.0,0.8647194465795541,0.0,0.0,0.0,1.0,water,0.8647194465795541,water_or_wetland
utm50n_500m_x1101_y-8546,1101,-8546,550749.9999999998,4273250.000000001,117.58286501434944,38.60630162321939,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1101_y-8547,1101,-8547,550750.0000000001,4273749.999999999,117.58290146881212,38.61080737079735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1101_y-8548,1101,-8548,550750.0000000016,4274249.999999999,117.58293793142552,38.615313114867256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8465,1102,-8465,551250.0000000016,4232750.0,117.5856525025846,38.24129605992054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8466,1102,-8466,551250.000000001,4233250.0,117.58568865598296,38.24580208665815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8467,1102,-8467,551250.0000000016,4233750.0,117.58572481745314,38.250308109897816,0.0,0.3557098765432099,0.0,0.0,0.0532407407407407,0.5910493827160495,0.0,0.0,0.0,0.0,0.0,1.0,bare,0.5910493827160495,bare
utm50n_500m_x1102_y-8468,1102,-8468,551250.0000000007,4234250.0,117.58576098699707,38.254814129639406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8469,1102,-8469,551250.0000000002,4234750.0,117.58579716461672,38.259320145882775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8470,1102,-8470,551249.9999999999,4235249.999999999,117.585833350314,38.26382615862779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8471,1102,-8471,551250.0000000014,4235750.0,117.58586954409088,38.26833216787434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8472,1102,-8472,551249.9999999998,4236250.0,117.58590574594926,38.27283817362226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8473,1102,-8473,551250.000000001,4236750.0,117.58594195589112,38.27734417587143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8474,1102,-8474,551250.0000000002,4237250.0,117.58597817391836,38.281850174621695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8475,1102,-8475,551250.000000001,4237750.0,117.58601440003297,38.28635616987295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8476,1102,-8476,551250.0000000005,4238249.999999999,117.58605063423684,38.29086216162501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8477,1102,-8477,551250.0,4238750.000000001,117.58608687653197,38.295368149877824,0.1791505791505791,0.0,0.0,0.8208494208494208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.8208494208494208,cropland
utm50n_500m_x1102_y-8478,1102,-8478,551250.0000000008,4239249.999999999,117.58612312692024,38.29987413463116,0.0,0.0,0.6689814814814814,0.0,0.0,0.0,0.0,0.3310185185185185,0.0,0.0,0.0,1.0,grassland,0.6689814814814814,other_vegetation
utm50n_500m_x1102_y-8479,1102,-8479,551249.9999999999,4239750.0,117.58615938540365,38.30438011588496,0.0,0.0418848167539267,0.9581151832460733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.9581151832460733,other_vegetation
utm50n_500m_x1102_y-8480,1102,-8480,551250.0000000006,4240250.0,117.5861956519841,38.30888609363905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8481,1102,-8481,551250.0000000019,4240750.0,117.5862319266636,38.31339206789331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8482,1102,-8482,551250.0000000003,4241250.0,117.586268209444,38.3178980386476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8483,1102,-8483,551250.0000000015,4241750.0,117.58630450032732,38.322404005901774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1102_y-8484,1102,-8484,551250.000000002,4242250.0,117.58634079931552,38.32690996965572,0.0,0.0,0.1513513513513513,0.0,0.8486486486486485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.8486486486486485,built
utm50n_500m_x1102_y-8485,1102,-8485,551250.0000000002,4242750.0,117.58637710641048,38.33141592990929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1102_y-8486,1102,-8486,551250.0000000019,4243249.999999999,117.58641342161422,38.33592188666235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8487,1102,-8487,551250.0000000007,4243750.0,117.58644974492864,38.34042783991477,0.0,0.0,0.5808936825885979,0.4191063174114022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.5808936825885979,other_vegetation
utm50n_500m_x1102_y-8488,1102,-8488,551249.9999999998,4244250.0,117.58648607635573,38.34493378966644,0.0,0.0,0.5677966101694915,0.4322033898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,grassland,0.5677966101694915,other_vegetation
utm50n_500m_x1102_y-8489,1102,-8489,551249.9999999998,4244750.0,117.5865224158974,38.34943973591717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1102_y-8490,1102,-8490,551250.0000000014,4245249.999999999,117.58655876355566,38.35394567866685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1102_y-8491,1102,-8491,551250.0000000006,4245750.0,117.5865951193324,38.35845161791539,0.0,0.0,0.1799227799227799,0.0,0.0,0.8200772200772201,0.0,0.0,0.0,0.0,0.0,1.0,bare,0.8200772200772201,bare
utm50n_500m_x1102_y-8492,1102,-8492,551250.0,4246250.0,117.58663148322958,38.3629575536626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bare,1.0,bare
utm50n_500m_x1102_y-8493,1102,-8493,551250.0000000002,4246749.999999999,117.5866678552492,38.36746348590836,0.0,0.1966075558982266,0.3654587509637625,0.0,0.4379336931380108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,0.4379336931380108,built
utm50n_500m_x1102_y-8494,1102,-8494,551250.0000000016,4247250.0,117.5867042353932,38.37196941465256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,built,1.0,built
utm50n_500m_x1102_y-8495,1102,-8495,551249.9999999999,4247750.0,117.58674062366352,38.37647533989503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8496,1102,-8496,551250.000000002,4248250.0,117.58677702006214,38.38098126163567,0.0,0.0,0.0,0.0,0.136574074074074,0.7592592592592593,0.0,0.1041666666666666,0.0,0.0,0.0,1.0,bare,0.7592592592592593,bare
utm50n_500m_x1102_y-8497,1102,-8497,551250.0000000014,4248749.999999999,117.586813424591,38.38548717987431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8498,1102,-8498,551250.0000000005,4249250.0,117.586849837252,38.38999309461087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8499,1102,-8499,551250.0000000015,4249750.0,117.58688625804722,38.39449900584518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8500,1102,-8500,551250.0,4250249.999999999,117.58692268697853,38.39900491357709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8501,1102,-8501,551250.0000000003,4250750.0,117.58695912404792,38.40351081780652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8502,1102,-8502,551250.0000000002,4251250.0,117.58699556925734,38.4080167185333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8503,1102,-8503,551250.0000000015,4251749.999999999,117.5870320226088,38.41252261575728,0.0,0.0,0.0,0.0,0.0,0.3281972265023112,0.0,0.6718027734976887,0.0,0.0,0.0,1.0,water,0.6718027734976887,water_or_wetland
utm50n_500m_x1102_y-8504,1102,-8504,551250.0000000019,4252249.999999999,117.58706848410418,38.41702850947837,0.0,0.0,0.6156744536548606,0.0,0.0,0.0,0.0,0.0,0.3843255463451394,0.0,0.0,1.0,grassland,0.6156744536548606,other_vegetation
utm50n_500m_x1102_y-8505,1102,-8505,551250.0000000008,4252749.999999999,117.5871049537455,38.421534399696434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8506,1102,-8506,551250.0000000002,4253250.0,117.58714143153468,38.42604028641132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8507,1102,-8507,551249.9999999999,4253750.0,117.58717791747374,38.43054616962289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,1.0,cropland
utm50n_500m_x1102_y-8508,1102,-8508,551250.0000000012,4254250.0,117.58721441156464,38.43505204933102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8509,1102,-8509,551250.0000000015,4254750.0,117.5872509138093,38.43955792553559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,water,1.0,water_or_wetland
utm50n_500m_x1102_y-8510,1102,-8510,551250.0000000001,4255250.0,117.58728742420968,38.44406379823645,0.0,0.0,0.0908391070053887,0.9091608929946112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cropland,0.9091608929946112,cropland
